Month,Month Number,Month Name,Year,Branch Name,Branch,Material Category,Material Type,Materials,Checkouts,Renewals,Transactions
01/01/2022 12:00:00 AM,1,Jan,2022,Red Mountain Branch,RM,Magazine,Physical,Periodical,184,147,331
01/01/2022 12:00:00 AM,1,Jan,2022,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,137,1,138
01/01/2022 12:00:00 AM,1,Jan,2022,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,0,1,1
01/01/2022 12:00:00 AM,1,Jan,2022,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,5,0,5
01/01/2022 12:00:00 AM,1,Jan,2022,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),206,0,206
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,408,354,762
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,20,26,46
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,1,2,3
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,145,174,319
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Book,Physical,Board Book,180,229,409
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Book,Physical,Book,9244,9102,18346
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,0,1
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Book,Physical,Braille,0,1,1
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,62,2,64
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,DVD,Physical,DVD,4103,2829,6932
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,31,0,31
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,84,38,122
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,126,0,126
10/01/2017 12:00:00 AM,10,Oct,2017,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,1,2
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,188,144,332
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Audio CD,Physical,Audio Kit,9,8,17
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Audio CD,Physical,Playaway,68,16,84
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Book,Physical,Board Book,26,63,89
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Book,Physical,Book,3305,2481,5786
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Book,Physical,Bookclub kit,3,0,3
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Book,Physical,Express Check Out,54,0,54
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,DVD,Physical,DVD,851,536,1387
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,InterLibrary Loan,Physical,ILL,21,0,21
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Stuffbrary,Physical,Culture Pass,73,0,73
10/01/2017 12:00:00 AM,10,Oct,2017,Mesa Express Library,MEL,Stuffbrary,Physical,Equipment,4,5,9
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Audio CD,Physical,Audio CD,887,958,1845
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Audio CD,Physical,Audio Kit,85,55,140
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Audio CD,Physical,Audio Tape,3,1,4
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Audio CD,Physical,Playaway,195,180,375
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Book,Physical,Board Book,549,671,1220
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Book,Physical,Book,23044,26482,49526
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Book,Physical,Book Bucket,2,3,5
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Book,Physical,Bookclub kit,11,1,12
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Book,Physical,Braille,5,4,9
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Book,Physical,Express Check Out,103,3,106
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,DVD,Physical,DVD,12820,8808,21628
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,InterLibrary Loan,Physical,ILL,144,3,147
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Magazine,Physical,Periodical,184,138,322
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Stuffbrary,Physical,Culture Pass,216,3,219
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Stuffbrary,Physical,Equipment,11,6,17
10/01/2017 12:00:00 AM,10,Oct,2017,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),263,0,263
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1757,1436,3193
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,114,75,189
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Audio CD,Physical,Playaway,510,360,870
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Book,Physical,Board Book,322,361,683
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Book,Physical,Book,30742,29117,59859
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Book,Physical,Bookclub kit,9,0,9
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Book,Physical,Express Check Out,158,0,158
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,DVD,Physical,DVD,10932,7830,18762
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,98,0,98
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Magazine,Physical,Periodical,195,103,298
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,163,0,163
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,3,7,10
10/01/2017 12:00:00 AM,10,Oct,2017,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),97,0,97
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,434,298,732
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,33,17,50
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,0,1,1
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,155,153,308
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Book,Physical,Board Book,250,190,440
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Book,Physical,Book,9545,9733,19278
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,0,1
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,73,2,75
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,DVD,Physical,DVD,4076,2966,7042
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,45,0,45
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,55,56,111
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,129,0,129
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,2,3,5
10/01/2018 12:00:00 AM,10,Oct,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Stuffbrary,1,0,1
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,145,148,293
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio Kit,4,5,9
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Audio CD,Physical,Playaway,39,37,76
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Book,Physical,Board Book,33,57,90
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Book,Physical,Book,2600,2288,4888
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Book,Physical,Bookclub kit,3,0,3
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Book,Physical,Express Check Out,64,1,65
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,DVD,Physical,DVD,713,631,1344
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,InterLibrary Loan,Physical,ILL,31,0,31
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Culture Pass,86,0,86
10/01/2018 12:00:00 AM,10,Oct,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Equipment,1,0,1
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Audio CD,Physical,Audio CD,899,772,1671
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Audio CD,Physical,Audio Kit,91,79,170
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Audio CD,Physical,Audio Tape,0,4,4
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Audio CD,Physical,Playaway,179,225,404
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Book,Physical,Board Book,670,717,1387
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Book,Physical,Book,21652,25622,47274
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Book,Physical,Book Bucket,0,1,1
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Book,Physical,Bookclub kit,14,3,17
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Book,Physical,Express Check Out,93,3,96
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,DVD,Physical,DVD,11599,9295,20894
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,InterLibrary Loan,Physical,ILL,127,2,129
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Magazine,Physical,Periodical,189,126,315
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Stuffbrary,Physical,Culture Pass,238,3,241
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Stuffbrary,Physical,Equipment,9,6,15
10/01/2018 12:00:00 AM,10,Oct,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),188,0,188
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1545,1146,2691
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,77,96,173
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,3,0,3
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Audio CD,Physical,Playaway,352,265,617
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Book,Physical,Board Book,552,552,1104
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Book,Physical,Book,30270,29728,59998
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Book,Physical,Bookclub kit,13,0,13
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Book,Physical,Express Check Out,187,2,189
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,DVD,Physical,DVD,9550,7565,17115
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,91,0,91
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Magazine,Physical,Periodical,198,159,357
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,171,0,171
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,4,5,9
10/01/2018 12:00:00 AM,10,Oct,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),57,0,57
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,272,231,503
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,20,14,34
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,57,113,170
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Book,Physical,Board Book,182,213,395
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Book,Physical,Book,9212,10021,19233
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,3,0,3
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,66,2,68
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,DVD,Physical,DVD,3154,2588,5742
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,29,0,29
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,65,55,120
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,107,1,108
10/01/2019 12:00:00 AM,10,Oct,2019,Dobson Ranch Branch,DR,Stuffbrary,Physical,Stuffbrary,1,0,1
10/01/2019 12:00:00 AM,10,Oct,2019,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,0,1,1
10/01/2019 12:00:00 AM,10,Oct,2019,Mesa Express Library,MEL,Book,Physical,Book,20,38,58
10/01/2019 12:00:00 AM,10,Oct,2019,Mesa Express Library,MEL,Book,Physical,Bookclub kit,1,0,1
10/01/2019 12:00:00 AM,10,Oct,2019,Mesa Express Library,MEL,DVD,Physical,DVD,5,0,5
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Audio CD,Physical,Audio CD,661,676,1337
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Audio CD,Physical,Audio Kit,81,50,131
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Audio CD,Physical,Audio Tape,1,0,1
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Audio CD,Physical,Playaway,122,94,216
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Book,Physical,Board Book,759,777,1536
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Book,Physical,Book,21043,23241,44284
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Book,Physical,Book Bucket,2,1,3
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Book,Physical,Bookclub kit,12,4,16
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Book,Physical,Express Check Out,481,8,489
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,DVD,Physical,DVD,9194,7356,16550
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,InterLibrary Loan,Physical,ILL,106,6,112
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Magazine,Physical,Periodical,104,137,241
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Stuffbrary,Physical,Culture Pass,197,0,197
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Stuffbrary,Physical,Equipment,8,1,9
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Stuffbrary,Physical,Stuffbrary,9,0,9
10/01/2019 12:00:00 AM,10,Oct,2019,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),244,0,244
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1452,1161,2613
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,59,54,113
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,0,1,1
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Audio CD,Physical,Playaway,310,252,562
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Book,Physical,Board Book,679,628,1307
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Book,Physical,Book,32021,30863,62884
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Book,Physical,Bookclub kit,17,1,18
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Book,Physical,Express Check Out,286,0,286
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,DVD,Physical,DVD,10236,7651,17887
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,103,0,103
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Magazine,Physical,Periodical,205,229,434
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,156,1,157
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,11,3,14
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,7,0,7
10/01/2019 12:00:00 AM,10,Oct,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),96,0,96
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,73,69,142
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,13,7,20
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,1,0,1
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,18,26,44
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,33,22,55
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Book,Physical,Board Book,36,4,40
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Book,Physical,Book,2664,2840,5504
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,DVD,Physical,DVD,460,489,949
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,23,0,23
10/01/2020 12:00:00 AM,10,Oct,2020,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,0,1
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Audio CD,Physical,Audio CD,157,163,320
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Audio CD,Physical,Audio Kit,3,5,8
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Audio CD,Physical,Playaway,42,19,61
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Blu-ray,Physical,Blu-ray,203,164,367
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Book,Physical,Board Book,145,29,174
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Book,Physical,Book,5826,6481,12307
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Book,Physical,Book Bucket,4,3,7
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Book,Physical,Bookclub kit,7,0,7
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Book,Physical,Braille,1,0,1
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Book,Physical,Express Check Out,6,0,6
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,DVD,Physical,DVD,1078,980,2058
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Stuffbrary,Physical,Equipment,1,0,1
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Stuffbrary,Physical,Stuffbrary,0,1,1
10/01/2020 12:00:00 AM,10,Oct,2020,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),445,0,445
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,335,336,671
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,7,7,14
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Audio CD,Physical,Playaway,42,49,91
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,60,100,160
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Book,Physical,Board Book,212,22,234
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Book,Physical,Book,8539,9903,18442
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Book,Physical,Bookclub kit,6,0,6
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,DVD,Physical,DVD,1209,1385,2594
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Magazine,Physical,Periodical,1,61,62
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,0,2,2
10/01/2020 12:00:00 AM,10,Oct,2020,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,1,0,1
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,,Physical,TakeMake (Quick-circ),259,0,259
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,121,121,242
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,23,15,38
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,22,40,62
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,283,227,510
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Book,Physical,Board Book,464,403,867
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Book,Physical,Book,8242,9000,17242
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,1,2
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,DVD,Physical,DVD,1104,1260,2364
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,11,1,12
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,38,22,60
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,255,0,255
10/01/2021 12:00:00 AM,10,Oct,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,0,1
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,,Physical,TakeMake (Quick-circ),136,0,136
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Audio CD,Physical,Audio CD,269,250,519
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Audio CD,Physical,Audio Kit,8,12,20
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Audio CD,Physical,Audio Tape,0,1,1
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Audio CD,Physical,Playaway,69,44,113
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Blu-ray,Physical,Blu-ray,296,237,533
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Book,Physical,Board Book,296,483,779
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Book,Physical,Book,10027,13440,23467
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Book,Physical,Book Bucket,3,0,3
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Book,Physical,Bookclub kit,9,1,10
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,DVD,Physical,DVD,3058,3125,6183
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,InterLibrary Loan,Physical,ILL,35,1,36
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Magazine,Physical,Periodical,107,108,215
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Stuffbrary,Physical,Culture Pass,102,1,103
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Stuffbrary,Physical,Equipment,2,1,3
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Stuffbrary,Physical,Stuffbrary,4,0,4
10/01/2021 12:00:00 AM,10,Oct,2021,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),208,0,208
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,,Physical,TakeMake (Quick-circ),226,0,226
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,644,584,1228
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,88,78,166
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Audio CD,Physical,Playaway,197,150,347
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,424,375,799
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Book,Physical,Board Book,1269,1466,2735
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Book,Physical,Book,29990,32796,62786
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Book,Physical,Bookclub kit,12,0,12
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,DVD,Physical,DVD,4537,4336,8873
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,30,0,30
10/01/2021 12:00:00 AM,10,Oct,2021,Red Mountain Branch,RM,Magazine,Physical,Periodical,120,151,271
